euler,centroid_x,centroid_y,hor_symm,ver_symm,aspect_ratio,area_ratio
0.000000,4.683938,5.699482,0.621622,0.659091,1.000000,0.597523
0.000000,4.927374,7.156425,1.000000,1.000000,1.000000,0.628070
0.000000,4.727273,10.212121,0.000000,0.062500,2.000000,0.385965
1.000000,4.738462,6.484615,1.000000,0.457143,1.000000,0.456140
-1.000000,4.865248,6.914894,0.600000,0.484848,1.000000,0.530075
1.000000,4.693333,6.446667,0.538462,0.512195,1.000000,0.464396
1.000000,5.184211,5.226316,0.833333,0.606061,1.000000,0.526316
-1.000000,4.816425,7.077295,0.928571,0.862745,1.000000,0.726316
1.000000,4.364486,7.794393,0.000000,0.441860,1.000000,0.433198
1.000000,5.607595,7.037975,0.500000,0.320000,1.000000,0.593985
0.000000,4.748663,5.406417,0.878788,0.935484,0.000000,0.546784
0.000000,4.133803,7.190141,0.461538,0.809524,1.000000,0.498246
1.000000,4.224359,4.730769,0.666667,0.264151,1.000000,0.456140
0.000000,4.293413,5.502994,0.461538,0.396226,1.000000,0.517028
0.000000,4.804348,12.913043,0.000000,0.727273,6.000000,0.807018
1.000000,4.735043,4.487179,0.000000,0.340909,1.000000,0.342105
1.000000,4.426471,6.720588,0.750000,0.558140,1.000000,0.477193
1.000000,3.928994,5.130178,0.620690,0.360000,1.000000,0.523220
0.000000,4.351145,7.893130,0.000000,0.531250,1.000000,0.530364
0.000000,4.551181,5.464567,0.384615,0.461538,1.000000,0.393189
1.000000,4.700730,7.043796,0.200000,0.255814,1.000000,0.480702
0.000000,3.359223,9.320388,0.000000,0.962963,2.000000,0.602339
-1.000000,4.209945,6.922652,0.500000,0.470588,1.000000,0.635088
1.000000,4.884211,9.536842,0.000000,0.937500,1.000000,0.454545
-2.000000,4.294872,6.666667,0.500000,0.648649,1.000000,0.547368
0.000000,4.819048,8.942857,0.000000,0.307692,1.000000,0.502392
0.000000,4.544218,4.755102,0.094340,0.210526,1.000000,0.407202
1.000000,5.348315,8.640449,0.000000,0.117647,1.000000,0.468421
1.000000,6.725490,3.333333,0.794118,0.000000,0.000000,0.357895
0.000000,4.675676,7.342342,0.500000,0.218750,1.000000,0.449393
1.000000,3.858974,11.435897,0.000000,0.923077,3.000000,0.821053
0.000000,5.461078,4.257485,0.720000,0.846154,0.000000,0.549342
0.000000,4.087719,7.921053,0.000000,0.740741,1.000000,0.461538
0.000000,5.028777,7.446043,0.000000,0.685714,1.000000,0.522556
1.000000,4.419580,6.356643,0.727273,0.170213,1.000000,0.501754
1.000000,4.852941,7.426471,0.333333,0.076923,1.000000,0.275304
1.000000,4.867550,5.596026,0.421053,0.400000,1.000000,0.496711
1.000000,6.341463,5.097561,0.500000,0.535714,0.000000,0.507740
1.000000,5.797980,4.454545,0.480000,0.000000,0.000000,0.306502
0.000000,4.584270,6.044944,0.071429,0.130435,1.000000,0.334586
1.000000,5.061538,4.707692,1.000000,0.210526,1.000000,0.360111
0.000000,5.473684,7.473684,0.000000,0.800000,1.000000,0.583333
0.000000,5.086093,4.456954,0.333333,0.094340,1.000000,0.418283
0.000000,3.618421,5.223684,0.177778,0.224138,1.000000,0.470588
1.000000,4.825000,11.125000,0.000000,0.909091,3.000000,0.701754
-1.000000,3.747967,8.373984,0.000000,0.439024,1.000000,0.588517
0.000000,5.405405,13.189189,0.000000,0.714286,6.000000,0.649123
0.000000,4.688312,5.935065,0.333333,0.960000,1.000000,0.476780
1.000000,5.211111,8.455556,0.000000,0.095238,1.000000,0.364372
1.000000,5.122137,8.038168,0.000000,0.208333,1.000000,0.530364
0.000000,4.263158,4.421053,0.484375,0.371429,1.000000,0.526316
1.000000,4.518797,4.699248,0.035714,0.133333,1.000000,0.368421
1.000000,6.537815,5.050420,0.766667,0.000000,0.000000,0.368421
0.000000,4.527778,8.240741,0.000000,0.629630,1.000000,0.473684
1.000000,4.897959,12.163265,0.000000,1.000000,6.000000,0.859649
1.000000,3.894737,6.542105,0.666667,0.666667,1.000000,0.666667
1.000000,5.027778,7.805556,0.666667,0.285714,1.000000,0.315789
-2.000000,4.058333,9.350000,0.000000,0.421053,1.000000,0.574163
1.000000,4.276190,8.400000,0.000000,0.300000,1.000000,0.502392
0.000000,4.712644,6.402299,0.857143,0.769231,1.000000,0.610526
0.000000,4.398230,5.464602,0.389831,0.366197,1.000000,0.626039
-1.000000,4.676692,7.398496,0.000000,0.470588,1.000000,0.538462
1.000000,5.765306,8.102041,0.000000,0.277778,1.000000,0.429825
1.000000,4.292398,5.970760,0.863636,0.604167,1.000000,0.529412
0.000000,3.897638,4.307087,0.377358,0.638889,1.000000,0.351801
-2.000000,5.268116,8.086957,0.000000,0.702703,1.000000,0.558704
-2.000000,4.460870,9.565217,0.000000,0.419355,2.000000,0.672515
0.000000,5.590909,11.659091,0.000000,0.666667,3.000000,0.463158
1.000000,4.825688,8.165138,0.000000,0.250000,1.000000,0.441296
1.000000,4.734940,8.506024,0.000000,0.733333,1.000000,0.397129
-1.000000,4.357143,4.681818,0.743590,0.653846,1.000000,0.426593
1.000000,4.616352,7.811321,0.000000,0.458333,1.000000,0.643725
1.000000,4.254237,5.536723,0.774194,0.530303,1.000000,0.490305
0.000000,4.673171,4.770732,0.632653,0.283582,1.000000,0.567867
1.000000,4.674157,9.561798,0.000000,0.888889,1.000000,0.425837
1.000000,4.838509,5.074534,0.673469,0.545455,1.000000,0.445983
0.000000,4.593985,8.308271,0.000000,0.960000,1.000000,0.538462
0.000000,5.023622,6.535433,0.500000,0.346154,1.000000,0.477444
0.000000,4.325000,7.175000,0.750000,0.660377,1.000000,0.561404
0.000000,4.442308,6.217949,0.517241,0.675676,1.000000,0.482972
-1.000000,4.909091,6.961039,1.000000,0.777778,1.000000,0.578947
0.000000,4.232804,4.846561,0.837838,0.753846,1.000000,0.552632
-1.000000,4.811429,7.657143,0.000000,0.627451,1.000000,0.708502
0.000000,4.161017,7.364407,0.000000,0.433333,1.000000,0.443609
-2.000000,4.216783,8.601399,0.000000,0.764706,1.000000,0.578947
0.000000,4.428571,4.911765,0.955556,0.444444,1.000000,0.659280
1.000000,4.654135,6.436090,0.800000,0.361702,1.000000,0.411765
1.000000,4.981366,5.180124,0.777778,0.394737,1.000000,0.445983
0.000000,4.305825,5.165049,0.260000,0.434783,1.000000,0.637771
1.000000,4.828947,9.434211,0.000000,0.142857,1.000000,0.363636
-1.000000,4.822222,8.433333,0.000000,0.375000,1.000000,0.430622
1.000000,4.409639,6.234940,0.166667,0.400000,1.000000,0.582456
1.000000,6.985507,4.028986,0.733333,1.000000,0.000000,0.484211
0.000000,4.595506,8.269663,0.000000,0.041667,1.000000,0.360324
1.000000,4.810219,7.912409,0.000000,0.642857,1.000000,0.554656
0.000000,5.000000,8.262411,0.000000,0.794872,1.000000,0.742105
0.000000,4.451613,5.105991,0.431034,0.415385,1.000000,0.601108
1.000000,4.838235,11.058824,0.000000,0.625000,3.000000,0.596491
1.000000,4.063584,4.624277,0.904762,0.173077,1.000000,0.479224
-1.000000,4.821229,8.217877,0.000000,0.760870,1.000000,0.724696
-1.000000,4.927273,7.190909,0.000000,0.480000,1.000000,0.482456
0.000000,4.545455,5.710227,0.880000,0.353846,1.000000,0.544892
0.000000,7.271318,4.596899,0.325581,0.000000,0.000000,0.522267
-2.000000,4.932039,8.349515,0.000000,0.640000,1.000000,0.542105
0.000000,4.810680,4.315534,0.578125,0.321429,0.000000,0.602339
0.000000,4.748466,6.355828,0.727273,0.764706,1.000000,0.612782
0.000000,4.555556,10.920635,0.000000,0.562500,2.000000,0.473684
1.000000,4.850877,6.517544,0.000000,0.071429,1.000000,0.352941
0.000000,4.083333,5.544118,0.436364,0.408451,1.000000,0.565097
0.000000,4.773585,8.500000,0.000000,0.366667,1.000000,0.507177
1.000000,4.166667,6.131944,1.000000,0.441860,1.000000,0.445820
0.000000,4.545977,4.494253,0.756098,0.636364,1.000000,0.481994
-1.000000,4.224852,6.556213,0.923077,0.825000,1.000000,0.592982
1.000000,3.985714,12.228571,0.000000,0.818182,3.000000,0.736842
1.000000,4.857143,6.744898,0.111111,0.476190,1.000000,0.343860
-2.000000,4.931298,5.404580,0.357143,0.533333,1.000000,0.405573
1.000000,4.686047,8.058140,0.000000,0.181818,1.000000,0.348178
-1.000000,4.782178,9.613861,0.000000,0.956522,2.000000,0.590643
0.000000,4.803797,7.797468,0.000000,0.636364,1.000000,0.639676
1.000000,4.730570,4.673575,0.942308,0.941176,1.000000,0.595679
0.000000,3.847561,6.213415,0.625000,0.812500,1.000000,0.575439
1.000000,4.974843,5.566038,0.571429,0.520000,1.000000,0.492260
0.000000,4.893443,8.565574,0.000000,0.516129,1.000000,0.583732
1.000000,5.219298,7.280702,0.000000,0.366667,1.000000,0.500000
1.000000,4.692308,7.392308,0.500000,0.266667,1.000000,0.526316
1.000000,4.442953,6.677852,0.600000,0.423077,1.000000,0.522807
1.000000,5.273973,8.164384,0.000000,0.117647,1.000000,0.320175
1.000000,5.098592,10.929577,0.000000,0.500000,2.000000,0.533835
1.000000,4.880435,4.527174,0.571429,0.610169,1.000000,0.509695
1.000000,4.515957,7.191489,1.000000,0.607143,1.000000,0.659649
-1.000000,4.928251,5.264574,0.680000,0.614035,1.000000,0.617729
0.000000,5.087591,6.978102,0.333333,0.718750,1.000000,0.515038
-2.000000,4.969466,6.458015,0.363636,0.205128,1.000000,0.405573
1.000000,5.034483,5.193103,0.476190,1.000000,1.000000,0.476974
1.000000,5.100000,7.670000,1.000000,0.342857,1.000000,0.404858
-2.000000,5.135135,9.222973,0.000000,0.650000,1.000000,0.708134
1.000000,4.176923,5.630769,0.130435,0.351351,1.000000,0.402477
0.000000,4.328125,4.953125,0.400000,0.437500,1.000000,0.561404
0.000000,5.095890,5.952055,0.625000,0.437500,1.000000,0.480263
1.000000,4.711443,5.074627,0.731707,0.850000,1.000000,0.556787
-1.000000,4.977273,8.227273,0.000000,0.611111,1.000000,0.534413
1.000000,4.307692,5.692308,0.705882,0.413043,1.000000,0.442724
1.000000,4.700000,4.913333,0.096774,0.326923,1.000000,0.415512
0.000000,5.389535,6.645349,0.692308,0.485714,1.000000,0.603509
1.000000,5.505051,8.949495,0.000000,0.363636,1.000000,0.521053
1.000000,4.277778,8.370370,0.000000,0.038462,1.000000,0.437247
-1.000000,5.125000,7.097222,0.875000,0.575758,1.000000,0.505263
1.000000,4.816901,7.577465,0.000000,0.058824,1.000000,0.287449
0.000000,5.021277,8.553191,0.000000,0.454545,1.000000,0.449761
1.000000,4.706294,4.720280,0.690476,0.516129,1.000000,0.396122
1.000000,6.145038,5.145038,0.900000,0.666667,0.000000,0.405573
1.000000,5.274725,4.604396,0.756098,0.357143,1.000000,0.504155
1.000000,4.183333,12.333333,0.000000,0.705882,3.000000,0.631579
0.000000,4.363636,6.875000,0.000000,0.637931,1.000000,0.617544
0.000000,4.391534,4.476190,0.444444,0.426230,1.000000,0.523546
1.000000,4.463918,7.804124,0.000000,0.184211,1.000000,0.392713
0.000000,4.712121,4.828283,0.652174,0.448980,1.000000,0.578947
0.000000,5.117188,8.007812,0.000000,0.333333,1.000000,0.518219
1.000000,4.005682,5.113636,0.500000,0.878788,1.000000,0.487535
0.000000,4.668639,8.479290,0.000000,0.957447,1.000000,0.684211
-1.000000,4.820755,4.783019,0.200000,0.300000,1.000000,0.293629
1.000000,5.033058,8.000000,0.000000,0.416667,1.000000,0.489879
1.000000,4.157895,6.781955,0.000000,0.365854,1.000000,0.411765
1.000000,4.878205,5.057692,0.785714,0.296296,1.000000,0.432133
1.000000,4.718750,12.296875,0.000000,0.812500,3.000000,0.673684
0.000000,4.693642,7.982659,0.000000,0.833333,1.000000,0.700405
1.000000,4.842424,5.060606,0.656250,0.769231,1.000000,0.457064
0.000000,4.597015,7.604478,0.000000,0.375000,1.000000,0.542510
0.000000,4.601156,5.017341,0.490196,0.742857,1.000000,0.479224
0.000000,4.959459,7.966216,0.000000,0.866667,1.000000,0.599190
0.000000,5.956522,4.369565,0.794872,0.882353,0.000000,0.427245
1.000000,4.282353,11.329412,0.000000,0.640000,2.000000,0.639098
1.000000,4.839286,4.916667,0.555556,0.542373,1.000000,0.465374
1.000000,6.082645,5.347107,0.789474,0.695652,0.000000,0.424561
1.000000,4.775148,5.698225,0.600000,0.566038,1.000000,0.555921
1.000000,4.519608,8.558824,0.000000,0.400000,1.000000,0.488038
1.000000,4.707447,6.718085,0.857143,0.389831,1.000000,0.659649
-1.000000,4.428571,9.540816,0.000000,0.266667,2.000000,0.573099
-2.000000,4.716763,7.416185,1.000000,0.543478,1.000000,0.607018
0.000000,4.774194,10.064516,0.000000,0.066667,2.000000,0.362573
1.000000,4.902597,6.740260,1.000000,0.903226,1.000000,0.540351
1.000000,4.335664,6.216783,0.666667,0.102041,1.000000,0.501754
-1.000000,4.061728,6.728395,0.000000,0.361702,1.000000,0.609023
0.000000,5.172414,6.144828,0.615385,0.454545,1.000000,0.508772
-1.000000,4.371795,5.070513,0.000000,0.510638,0.000000,0.456140
1.000000,5.362745,7.745098,0.000000,0.409091,1.000000,0.412955
1.000000,4.976744,7.503876,0.000000,0.392857,1.000000,0.522267
0.000000,4.527027,7.520270,0.000000,0.659091,1.000000,0.599190
1.000000,4.267760,5.267760,0.711111,0.604651,1.000000,0.506925
1.000000,3.976879,4.479769,0.562500,0.679245,1.000000,0.479224
0.000000,5.088235,6.808824,1.000000,0.629630,1.000000,0.511278
1.000000,4.204724,7.000000,0.666667,0.390244,1.000000,0.445614
1.000000,4.523810,5.979592,0.947368,0.222222,1.000000,0.455108
-1.000000,4.371429,7.678571,0.000000,0.613636,1.000000,0.566802
1.000000,4.436893,5.975728,0.960000,0.633803,1.000000,0.637771
0.000000,4.825000,5.466667,0.611111,0.347826,1.000000,0.332410
0.000000,4.994318,6.897727,0.615385,0.622222,1.000000,0.617544
-2.000000,6.412121,5.030303,0.781250,1.000000,0.000000,0.510836
1.000000,4.621212,7.613636,0.000000,0.428571,1.000000,0.534413
1.000000,4.415385,10.415385,0.000000,0.944444,2.000000,0.488722
1.000000,4.661290,4.951613,0.730769,0.086957,1.000000,0.343490
1.000000,3.898649,6.621622,1.000000,0.563636,1.000000,0.519298
0.000000,4.909091,6.154545,0.571429,0.317073,1.000000,0.413534
-1.000000,5.196319,8.073620,0.000000,0.743590,1.000000,0.714912
1.000000,4.336538,7.326923,0.000000,0.414634,1.000000,0.456140
-1.000000,5.106383,6.865248,0.000000,0.727273,1.000000,0.494737
0.000000,3.806202,9.062016,0.000000,0.581395,1.000000,0.617225
1.000000,6.489583,5.583333,0.000000,0.000000,0.000000,0.336842
0.000000,4.480159,4.293651,0.695122,0.602564,1.000000,0.698061
0.000000,4.422414,7.560345,1.000000,0.422222,1.000000,0.469636
1.000000,3.632353,8.176471,0.000000,0.761905,1.000000,0.550607
0.000000,4.453988,7.319018,1.000000,0.666667,1.000000,0.612782
0.000000,5.236559,7.795699,1.000000,0.342857,1.000000,0.376518
0.000000,4.977612,7.067164,0.333333,0.586957,1.000000,0.470175
1.000000,4.125000,7.437500,0.750000,0.026316,1.000000,0.449123
0.000000,4.409091,7.038961,0.250000,0.583333,1.000000,0.540351
1.000000,4.976526,5.694836,0.966667,0.612903,1.000000,0.590028
-3.000000,4.926667,5.020000,0.826087,0.642857,1.000000,0.415512
1.000000,4.542857,6.714286,0.166667,0.659574,1.000000,0.491228
1.000000,4.956989,7.365591,1.000000,0.282051,1.000000,0.376518
1.000000,5.035714,11.464286,0.000000,0.750000,3.000000,0.589474
1.000000,4.512077,4.468599,0.791667,0.629032,1.000000,0.573407
0.000000,4.368421,7.780702,0.000000,0.333333,1.000000,0.461538
0.000000,4.921951,5.268293,0.586207,0.725806,1.000000,0.567867
-1.000000,4.510791,6.913669,0.500000,0.645161,1.000000,0.487719
0.000000,4.879630,10.120370,0.000000,0.538462,2.000000,0.631579
0.000000,4.464286,7.178571,0.888889,0.794118,1.000000,0.392982
1.000000,5.164706,5.705882,0.620690,0.317073,1.000000,0.526316
1.000000,5.208589,4.858896,0.550000,0.613636,1.000000,0.451524
1.000000,4.267327,5.207921,0.647059,0.431818,1.000000,0.332237
-1.000000,4.775510,4.974490,0.216216,0.473684,1.000000,0.542936
1.000000,4.736318,4.945274,0.804348,0.075758,1.000000,0.587719
0.000000,4.129496,6.294964,0.333333,0.450000,1.000000,0.487719
0.000000,4.610526,6.284211,0.500000,0.509434,1.000000,0.588235
1.000000,4.142857,10.559524,0.000000,0.807692,2.000000,0.631579
-1.000000,5.115385,7.553846,0.000000,0.363636,1.000000,0.526316
-1.000000,4.753333,6.866667,0.375000,0.642857,1.000000,0.526316
1.000000,6.367089,5.772152,0.166667,0.000000,0.000000,0.313492
2.000000,4.182927,4.743902,0.583333,0.857143,0.000000,0.479532
0.000000,4.297619,4.476190,0.837209,0.903846,0.000000,0.491228
1.000000,4.885246,4.617486,0.794872,0.311111,1.000000,0.506925
-3.000000,4.692737,4.882682,0.235294,0.307692,1.000000,0.495845
1.000000,4.950000,6.050000,0.888889,0.025000,1.000000,0.433437
1.000000,4.686869,7.383838,0.000000,0.208333,1.000000,0.400810
0.000000,4.459821,6.138393,0.242424,0.626866,1.000000,0.693498
0.000000,5.034014,6.156463,0.300000,0.394737,1.000000,0.455108
1.000000,4.041667,5.321429,0.125000,0.145833,1.000000,0.465374
0.000000,5.625000,6.187500,0.714286,0.682927,1.000000,0.631579
0.000000,4.648000,9.432000,0.000000,0.653846,1.000000,0.598086
1.000000,6.000000,5.203008,0.583333,0.333333,0.000000,0.500000
1.000000,5.108527,8.131783,0.000000,0.761905,1.000000,0.522267
1.000000,6.021739,4.507246,0.068966,0.333333,0.000000,0.427245
0.000000,6.546154,4.292308,0.400000,0.000000,0.000000,0.456140
0.000000,4.633333,7.000000,0.000000,0.705882,1.000000,0.676692
1.000000,4.677419,11.516129,0.000000,0.800000,3.000000,0.652632
-1.000000,4.444444,6.598765,1.000000,0.478261,1.000000,0.501548
-1.000000,4.951724,6.034483,0.818182,0.485714,1.000000,0.476974
1.000000,4.752294,6.155963,0.333333,0.379310,1.000000,0.382456
0.000000,4.137931,9.129310,0.000000,0.562500,1.000000,0.555024
1.000000,4.520661,9.454545,0.000000,0.875000,1.000000,0.578947
1.000000,4.975000,8.125000,0.000000,0.105263,1.000000,0.350877
0.000000,5.275168,6.852349,0.545455,0.517241,1.000000,0.522807
-1.000000,4.430000,6.015000,0.678571,0.795455,1.000000,0.619195
0.000000,4.782609,9.666667,0.000000,0.578947,2.000000,0.403509
0.000000,3.953125,6.593750,0.166667,0.282051,1.000000,0.481203
1.000000,5.194175,7.514563,0.833333,0.315789,1.000000,0.417004
-1.000000,5.047872,6.170213,0.750000,0.711111,1.000000,0.618421
0.000000,4.673913,5.833333,0.444444,0.428571,1.000000,0.427245
0.000000,5.042945,7.779141,0.000000,0.771429,1.000000,0.659919
1.000000,5.055046,5.688073,0.545455,0.216216,1.000000,0.358553
0.000000,3.844262,6.991803,0.000000,0.500000,1.000000,0.428070
1.000000,4.847134,4.554140,0.432432,0.333333,1.000000,0.434903
0.000000,4.642857,6.642857,0.111111,0.119048,1.000000,0.491228
0.000000,5.288991,5.091743,0.787234,0.573529,1.000000,0.603878
0.000000,4.398148,4.430556,0.565789,0.304348,1.000000,0.598338
1.000000,3.980392,6.620915,0.812500,0.571429,1.000000,0.536842
0.000000,4.807453,6.484472,0.388889,0.439024,1.000000,0.498452
2.000000,4.866197,6.105634,0.555556,0.418605,1.000000,0.439628
1.000000,4.916667,8.000000,0.000000,0.419355,1.000000,0.485830
0.000000,5.005556,5.833333,0.736842,0.312500,1.000000,0.557276
0.000000,5.242647,6.551471,0.214286,0.312500,1.000000,0.421053
1.000000,5.146341,8.500000,0.000000,0.142857,1.000000,0.392344
1.000000,4.484848,5.674242,1.000000,0.388889,1.000000,0.408669
1.000000,6.245902,4.467213,0.333333,0.461538,0.000000,0.428070
0.000000,4.829932,6.183673,0.500000,0.771429,1.000000,0.455108
-3.000000,4.383562,6.993151,0.750000,0.666667,1.000000,0.512281
1.000000,4.406250,9.145833,0.000000,0.333333,1.000000,0.459330
0.000000,4.199005,4.462687,0.412698,0.455882,1.000000,0.587719
1.000000,4.269231,9.397436,0.000000,0.300000,2.000000,0.513158
1.000000,4.746032,5.452381,0.000000,0.317073,1.000000,0.349030
0.000000,4.974359,5.134615,0.750000,0.489362,1.000000,0.432133
1.000000,4.553398,8.825243,0.000000,0.666667,1.000000,0.542105
0.000000,4.150327,4.732026,0.225806,0.700000,1.000000,0.423823
0.000000,6.880952,4.936508,0.476190,0.444444,0.000000,0.442105
-2.000000,5.447368,6.061404,0.566667,0.777778,1.000000,0.705882
-1.000000,4.652406,5.812834,0.590909,0.631579,1.000000,0.615132
1.000000,4.792208,9.584416,0.000000,0.315789,2.000000,0.450292
-1.000000,5.623656,4.763441,0.210526,0.000000,0.000000,0.287926
1.000000,3.684211,8.515789,0.000000,0.261905,1.000000,0.454545
2.000000,4.448649,4.962162,0.684211,0.285714,1.000000,0.512465
0.000000,4.764493,4.394928,0.794872,0.712329,1.000000,0.764543
1.000000,4.669173,5.902256,0.545455,0.833333,1.000000,0.411765
1.000000,5.881356,5.050847,0.833333,0.413793,0.000000,0.414035
1.000000,4.905660,9.330189,0.000000,0.583333,1.000000,0.557895
0.000000,4.104478,7.850746,0.000000,0.333333,1.000000,0.542510
1.000000,4.300000,10.733333,0.000000,0.058824,2.000000,0.451128
0.000000,4.144444,7.366667,0.000000,0.037037,1.000000,0.315789
0.000000,4.426471,6.107843,0.416667,0.442623,1.000000,0.631579
0.000000,4.552632,4.432331,0.666667,0.587500,1.000000,0.736842
-1.000000,5.275862,6.256158,0.666667,0.425926,1.000000,0.628483
-1.000000,4.853403,6.408377,0.384615,0.629630,1.000000,0.670175
1.000000,4.810219,5.350365,0.500000,0.302326,1.000000,0.424149
0.000000,5.606061,5.712121,0.916667,0.074074,1.000000,0.217105
1.000000,4.050847,11.932203,0.000000,1.000000,4.000000,0.776316
1.000000,4.429752,6.016529,0.833333,0.341463,1.000000,0.374613
0.000000,4.409938,5.888199,0.625000,0.583333,1.000000,0.529605
0.000000,5.104938,4.574074,0.659091,0.666667,1.000000,0.448753
0.000000,4.605096,6.254777,0.315789,0.300000,1.000000,0.550877
-1.000000,4.657718,6.536913,0.666667,0.432432,1.000000,0.522807
1.000000,4.848276,6.462069,0.583333,0.633333,1.000000,0.508772
1.000000,4.631579,12.447368,0.000000,1.000000,3.000000,0.800000
0.000000,4.711957,7.586957,1.000000,0.897436,1.000000,0.645614
1.000000,4.311475,12.000000,0.000000,0.444444,3.000000,0.642105
1.000000,4.522388,11.701493,0.000000,1.000000,4.000000,0.881579
0.000000,4.411765,7.341176,0.000000,0.433962,1.000000,0.688259
0.000000,4.304000,7.368000,0.000000,0.333333,1.000000,0.438596
1.000000,4.559783,5.510870,0.656250,0.803571,1.000000,0.509695
1.000000,4.437086,5.370861,0.484848,0.666667,1.000000,0.496711
-2.000000,3.904255,6.090426,0.842105,0.862745,1.000000,0.618421
0.000000,4.276786,4.633929,0.575758,0.862745,1.000000,0.620499
-1.000000,4.899281,9.402878,0.000000,0.891892,1.000000,0.665072
-1.000000,5.857955,4.863636,0.488372,0.518519,0.000000,0.544892
-3.000000,5.536082,7.938144,0.000000,0.352941,1.000000,0.392713
1.000000,4.201117,5.597765,0.625000,0.868421,1.000000,0.588816
0.000000,4.965854,5.951220,0.730769,0.607143,1.000000,0.634675
0.000000,4.243523,5.704663,0.486486,0.250000,1.000000,0.597523
-3.000000,4.629630,6.153439,0.850000,0.660000,1.000000,0.585139
0.000000,4.681481,8.585185,0.000000,0.896552,1.000000,0.710526
1.000000,4.763441,10.763441,0.000000,0.833333,3.000000,0.815789
1.000000,4.656000,7.480000,0.000000,0.348837,1.000000,0.506073
0.000000,4.691011,6.825843,1.000000,0.895833,1.000000,0.624561
-2.000000,4.469767,6.293023,0.545455,0.553571,1.000000,0.665635
0.000000,5.412162,6.114865,0.400000,0.448276,1.000000,0.486842
1.000000,4.646341,8.585366,0.000000,0.312500,1.000000,0.431579
0.000000,4.388571,8.028571,0.000000,0.763636,1.000000,0.708502
0.000000,4.509804,4.107843,0.901961,0.777778,1.000000,0.596491
1.000000,5.139394,5.224242,0.826087,0.736842,1.000000,0.457064
1.000000,3.966667,5.622222,1.000000,1.000000,1.000000,0.498615
1.000000,4.926380,5.773006,0.769231,0.622642,1.000000,0.504644
-1.000000,5.043796,7.401460,0.000000,0.357143,1.000000,0.554656
0.000000,4.230769,6.153846,1.000000,0.375000,1.000000,0.442724
-1.000000,4.869231,9.315385,0.000000,0.605263,1.000000,0.622010
1.000000,4.485714,6.328571,0.235294,0.777778,1.000000,0.491228
1.000000,4.134615,5.913462,0.500000,0.083333,1.000000,0.390977
0.000000,5.803571,11.089286,0.000000,0.500000,3.000000,0.491228
-2.000000,4.756579,7.078947,0.750000,0.441860,1.000000,0.533333
1.000000,4.746667,9.053333,0.000000,0.206897,1.000000,0.358852
0.000000,4.500000,11.573529,0.000000,1.000000,3.000000,0.715789
0.000000,4.472362,4.849246,0.372881,0.263889,1.000000,0.551247
0.000000,6.972067,5.301676,0.534884,0.000000,0.000000,0.628070
0.000000,6.337662,5.051948,0.295455,0.277778,0.000000,0.540351
0.000000,5.407080,7.725664,0.333333,0.484848,1.000000,0.457490
1.000000,4.490909,7.339394,0.285714,0.473684,1.000000,0.578947
1.000000,4.104651,9.058140,0.000000,0.400000,1.000000,0.411483
-1.000000,5.247312,5.951613,0.500000,0.488889,1.000000,0.575851
-1.000000,4.969388,10.051020,0.000000,0.680000,2.000000,0.736842
0.000000,4.869565,8.271739,0.000000,0.157895,1.000000,0.440191
-1.000000,4.811688,8.090909,0.000000,0.545455,1.000000,0.623482
1.000000,4.359375,8.093750,0.000000,0.473684,1.000000,0.518219
0.000000,4.964029,5.884892,0.904762,0.230769,1.000000,0.430341
0.000000,4.589474,7.231579,1.000000,0.250000,1.000000,0.357143
0.000000,4.966216,7.317568,0.000000,0.475000,1.000000,0.519298
1.000000,4.301471,5.139706,0.615385,0.365385,0.000000,0.397661
-1.000000,4.776596,10.074468,0.000000,0.347826,2.000000,0.549708
-1.000000,4.487179,7.222222,1.000000,0.304348,1.000000,0.410526
-1.000000,5.085714,4.614286,0.457143,0.641509,1.000000,0.581717
-1.000000,5.655172,5.247126,0.787879,0.611111,0.000000,0.538700
1.000000,4.657407,7.518519,0.000000,0.241379,1.000000,0.437247
1.000000,4.507937,11.142857,0.000000,0.055556,2.000000,0.473684
0.000000,4.768657,5.611940,0.500000,0.361111,1.000000,0.440789
0.000000,4.668639,4.733728,0.717949,0.375000,1.000000,0.468144
0.000000,4.587912,5.126374,0.555556,0.280000,1.000000,0.504155
1.000000,5.216867,4.554217,0.413793,0.645833,1.000000,0.459834
-2.000000,5.023256,6.819767,0.000000,0.604167,1.000000,0.646617
0.000000,5.000000,12.050847,0.000000,0.307692,3.000000,0.621053
1.000000,4.713450,5.573099,0.888889,0.428571,1.000000,0.529412
1.000000,5.789062,4.835938,0.321429,0.000000,0.000000,0.421053
2.000000,5.281081,5.513514,0.857143,0.829787,1.000000,0.512465
-1.000000,5.359281,5.041916,0.571429,0.416667,0.000000,0.549342
1.000000,4.169399,5.551913,0.815789,0.796610,1.000000,0.506925
1.000000,4.662252,7.192053,0.400000,0.436364,1.000000,0.529825
0.000000,4.293103,7.137931,0.000000,0.660714,1.000000,0.704453
0.000000,4.887324,5.004695,0.500000,0.675676,1.000000,0.590028
1.000000,4.524272,7.524272,0.000000,0.652174,1.000000,0.417004
0.000000,4.452991,9.034188,0.000000,0.357143,1.000000,0.559809
1.000000,3.938776,11.244898,0.000000,0.676471,2.000000,0.736842
